,X,Y,Z,dip,strike,feature_name,coord,random
4508,9000.0,2000.0,7500.0,60.583216,102.419788,s0,,0.039472557556118226
4512,9000.0,2000.0,8000.0,60.583216,102.419788,s0,,0.08209672562874526
4516,9000.0,2000.0,8500.0,60.583216,102.419788,s0,,0.09000184124381305
4520,9000.0,2000.0,9000.0,60.583216,102.419788,s0,,0.3894609270192345
4524,9000.0,2000.0,9500.0,60.583216,102.419788,s0,,0.396100895233064
4536,9500.0,2000.0,5500.0,60.401242,439.692305,s0,,0.46424779721538423
4540,9500.0,2000.0,6000.0,60.401242,439.692305,s0,,0.4211286497704655
4544,9500.0,2000.0,6500.0,60.401242,439.692305,s0,,0.44559290671132723
4548,9500.0,2000.0,7000.0,60.401242,439.692305,s0,,0.2790102017548939
4552,9500.0,2000.0,7500.0,60.401242,439.692305,s0,,0.5250750920090307
4556,9500.0,2000.0,8000.0,60.401242,439.692305,s0,,0.7758974007595855
4560,9500.0,2000.0,8500.0,60.401242,439.692305,s0,,0.8958883798752926
4564,9500.0,2000.0,9000.0,60.401242,439.692305,s0,,0.7653759413235499
4568,9500.0,2000.0,9500.0,60.401242,439.692305,s0,,0.27820325004661894
4668,500.0,2500.0,5500.0,69.965373,399.166448,s0,,0.6373003324609156
4672,500.0,2500.0,6000.0,69.965373,399.166448,s0,,0.08158042325829418
4676,500.0,2500.0,6500.0,69.965373,399.166448,s0,,0.5579284550835977
4680,500.0,2500.0,7000.0,69.965373,399.166448,s0,,0.7792480741355209
4684,500.0,2500.0,7500.0,69.965373,399.166448,s0,,0.54476403178176
4688,500.0,2500.0,8000.0,69.965373,399.166448,s0,,0.3120278048269415
4692,500.0,2500.0,8500.0,69.965373,399.166448,s0,,0.9278499345047999
4696,500.0,2500.0,9000.0,69.965373,399.166448,s0,,0.23881960381605227
4700,500.0,2500.0,9500.0,69.965373,399.166448,s0,,0.5676411339093849
4712,1000.0,2500.0,5500.0,71.162932,396.218364,s0,,0.5586654646590611
4716,1000.0,2500.0,6000.0,71.162932,396.218364,s0,,0.0867200134272943
4720,1000.0,2500.0,6500.0,71.162932,396.218364,s0,,0.9794492191868661
4724,1000.0,2500.0,7000.0,71.162932,396.218364,s0,,0.41694454078840537
4728,1000.0,2500.0,7500.0,71.162932,396.218364,s0,,0.0423939679845341
4732,1000.0,2500.0,8000.0,71.162932,396.218364,s0,,0.444159371090041
4736,1000.0,2500.0,8500.0,71.162932,396.218364,s0,,0.2501025440173654
4740,1000.0,2500.0,9000.0,71.162932,396.218364,s0,,0.9139141772508406
4744,1000.0,2500.0,9500.0,71.162932,396.218364,s0,,0.8492541411741408
4756,1500.0,2500.0,5500.0,71.151072,396.246797,s0,,0.7846222717630166
4760,1500.0,2500.0,6000.0,71.151072,396.246797,s0,,0.7735730644064224
4764,1500.0,2500.0,6500.0,71.151072,396.246797,s0,,0.42448438978559133
4768,1500.0,2500.0,7000.0,71.151072,396.246797,s0,,0.8665608724533932
4772,1500.0,2500.0,7500.0,71.151072,396.246797,s0,,0.4213019351163403
4776,1500.0,2500.0,8000.0,71.151072,396.246797,s0,,0.8440812431924898
4780,1500.0,2500.0,8500.0,71.151072,396.246797,s0,,0.3203991316388687
4784,1500.0,2500.0,9000.0,71.151072,396.246797,s0,,0.27797688638861584
4788,1500.0,2500.0,9500.0,71.151072,396.246797,s0,,0.9499269449603258
4800,2000.0,2500.0,5500.0,70.370847,398.150099,s0,,0.5905335161490098
4804,2000.0,2500.0,6000.0,70.370847,398.150099,s0,,0.17594824266898634
4808,2000.0,2500.0,6500.0,70.370847,398.150099,s0,,0.7812058387559939
4812,2000.0,2500.0,7000.0,70.370847,398.150099,s0,,0.48998340612027846
4816,2000.0,2500.0,7500.0,70.370847,398.150099,s0,,0.840519683547364
4820,2000.0,2500.0,8000.0,70.370847,398.150099,s0,,0.3554445837557829
4824,2000.0,2500.0,8500.0,70.370847,398.150099,s0,,0.48360621667602277
4828,2000.0,2500.0,9000.0,70.370847,398.150099,s0,,0.555748409484153
4832,2000.0,2500.0,9500.0,70.370847,398.150099,s0,,0.14560090855581764
4844,2500.0,2500.0,5500.0,67.479139,405.90205699999996,s0,,0.9140887264622863
4848,2500.0,2500.0,6000.0,67.479139,405.90205699999996,s0,,0.6783944197420417
4852,2500.0,2500.0,6500.0,67.479139,405.90205699999996,s0,,0.3431138059990253
4856,2500.0,2500.0,7000.0,67.479139,405.90205699999996,s0,,0.7451351338906514
4860,2500.0,2500.0,7500.0,67.479139,405.90205699999996,s0,,0.5836356849111961
4864,2500.0,2500.0,8000.0,67.479139,405.90205699999996,s0,,0.8062402224430169
4868,2500.0,2500.0,8500.0,67.479139,405.90205699999996,s0,,0.2963669311416939
4872,2500.0,2500.0,9000.0,67.479139,405.90205699999996,s0,,0.010779879689208793
4876,2500.0,2500.0,9500.0,67.479139,405.90205699999996,s0,,0.774967518222081
4888,3000.0,2500.0,5500.0,64.030744,417.522113,s0,,0.47575755376446005
4892,3000.0,2500.0,6000.0,64.030744,417.522113,s0,,0.6945600888934549
4896,3000.0,2500.0,6500.0,64.030744,417.522113,s0,,0.9866201169884969
4900,3000.0,2500.0,7000.0,64.030744,417.522113,s0,,0.1586883372710417
4904,3000.0,2500.0,7500.0,64.030744,417.522113,s0,,0.2138864996690124
4908,3000.0,2500.0,8000.0,64.030744,417.522113,s0,,0.29593667153080805
4912,3000.0,2500.0,8500.0,64.030744,417.522113,s0,,0.8932123719669592
4916,3000.0,2500.0,9000.0,64.030744,417.522113,s0,,0.7225308692197796
4920,3000.0,2500.0,9500.0,64.030744,417.522113,s0,,0.9901461569504907
4932,3500.0,2500.0,5500.0,64.030744,417.522113,s0,,0.8770668004981865
4936,3500.0,2500.0,6000.0,64.030744,417.522113,s0,,0.0677533692926966
4940,3500.0,2500.0,6500.0,64.030744,417.522113,s0,,0.803134866435035
4944,3500.0,2500.0,7000.0,64.030744,417.522113,s0,,0.7719454275763621
4948,3500.0,2500.0,7500.0,64.030744,417.522113,s0,,0.5227597189902409
4952,3500.0,2500.0,8000.0,64.030744,417.522113,s0,,0.6745594395849424
4956,3500.0,2500.0,8500.0,64.030744,417.522113,s0,,0.5785358677087838
4960,3500.0,2500.0,9000.0,64.030744,417.522113,s0,,0.6238033712152696
4964,3500.0,2500.0,9500.0,64.030744,417.522113,s0,,0.42875154222290923
4976,4000.0,2500.0,5500.0,60.583216,437.580212,s0,,0.17515668680173535
4980,4000.0,2500.0,6000.0,60.583216,437.580212,s0,,0.5879002215068446
4984,4000.0,2500.0,6500.0,60.583216,437.580212,s0,,0.2884938508296021
4988,4000.0,2500.0,7000.0,60.583216,437.580212,s0,,0.26487551578000335
4992,4000.0,2500.0,7500.0,60.583216,437.580212,s0,,0.9454162077654747
4996,4000.0,2500.0,8000.0,60.583216,437.580212,s0,,0.18109028941530936
5000,4000.0,2500.0,8500.0,60.583216,437.580212,s0,,0.8755365098110017
5004,4000.0,2500.0,9000.0,60.583216,437.580212,s0,,0.12679860735747173
5008,4000.0,2500.0,9500.0,60.583216,437.580212,s0,,0.6973064980002586
5020,4500.0,2500.0,5500.0,60.401194999999994,100.307098,s0,,0.46214417709243094
5024,4500.0,2500.0,6000.0,60.401194999999994,100.307098,s0,,0.37059368671179693
5028,4500.0,2500.0,6500.0,60.401194999999994,100.307098,s0,,0.6723735324027179
5032,4500.0,2500.0,7000.0,60.401194999999994,100.307098,s0,,0.2897554139664468
5036,4500.0,2500.0,7500.0,60.401194999999994,100.307098,s0,,0.4560917954451402
5040,4500.0,2500.0,8000.0,60.401194999999994,100.307098,s0,,0.3577281747528478
5044,4500.0,2500.0,8500.0,60.401194999999994,100.307098,s0,,0.22252126454426313
5048,4500.0,2500.0,9000.0,60.401194999999994,100.307098,s0,,0.06864192000897851
5052,4500.0,2500.0,9500.0,60.401194999999994,100.307098,s0,,0.7610490976782123
5064,5000.0,2500.0,5500.0,64.030744,122.47788700000001,s0,,0.48608971544859314
5068,5000.0,2500.0,6000.0,64.030744,122.47788700000001,s0,,0.5681244149101494
5072,5000.0,2500.0,6500.0,64.030744,122.47788700000001,s0,,0.4216638420235066
5076,5000.0,2500.0,7000.0,64.030744,122.47788700000001,s0,,0.7938695422571986
5080,5000.0,2500.0,7500.0,64.030744,122.47788700000001,s0,,0.49161437633865646
5084,5000.0,2500.0,8000.0,64.030744,122.47788700000001,s0,,0.09880432721237664
5088,5000.0,2500.0,8500.0,64.030744,122.47788700000001,s0,,0.16978311315504224
5092,5000.0,2500.0,9000.0,64.030744,122.47788700000001,s0,,0.19489638692082512
5096,5000.0,2500.0,9500.0,64.030744,122.47788700000001,s0,,0.4648407366001871
5108,5500.0,2500.0,5500.0,67.922044,135.37123799999998,s0,,0.6791402574902771
5112,5500.0,2500.0,6000.0,67.922044,135.37123799999998,s0,,0.12256927233002113
5116,5500.0,2500.0,6500.0,67.922044,135.37123799999998,s0,,0.5110256902051974
5120,5500.0,2500.0,7000.0,67.922044,135.37123799999998,s0,,0.6049699922059384
5124,5500.0,2500.0,7500.0,67.922044,135.37123799999998,s0,,0.969892838968261
5128,5500.0,2500.0,8000.0,67.922044,135.37123799999998,s0,,0.3999920461832842
5132,5500.0,2500.0,8500.0,67.922044,135.37123799999998,s0,,0.5991961068990879
5136,5500.0,2500.0,9000.0,67.922044,135.37123799999998,s0,,0.2694057957771552
5140,5500.0,2500.0,9500.0,67.922044,135.37123799999998,s0,,0.9078915744556334
5152,6000.0,2500.0,5500.0,69.965373,140.833552,s0,,0.225615623387888
5156,6000.0,2500.0,6000.0,69.965373,140.833552,s0,,0.41283926798074766
5160,6000.0,2500.0,6500.0,69.965373,140.833552,s0,,0.9123969727039946
5164,6000.0,2500.0,7000.0,69.965373,140.833552,s0,,0.3126482844423438
5168,6000.0,2500.0,7500.0,69.965373,140.833552,s0,,0.5729694005694214
5172,6000.0,2500.0,8000.0,69.965373,140.833552,s0,,0.8218072224201497
5176,6000.0,2500.0,8500.0,69.965373,140.833552,s0,,0.3958856178407919
5180,6000.0,2500.0,9000.0,69.965373,140.833552,s0,,0.30625409057102115
5184,6000.0,2500.0,9500.0,69.965373,140.833552,s0,,0.40727919088224096
5196,6500.0,2500.0,5500.0,71.162932,143.78163600000002,s0,,0.6693703121831115
5200,6500.0,2500.0,6000.0,71.162932,143.78163600000002,s0,,0.016764429303265826
5204,6500.0,2500.0,6500.0,71.162932,143.78163600000002,s0,,0.8380733666695102
5208,6500.0,2500.0,7000.0,71.162932,143.78163600000002,s0,,0.7548998618294017
5212,6500.0,2500.0,7500.0,71.162932,143.78163600000002,s0,,0.6643353515892433
5216,6500.0,2500.0,8000.0,71.162932,143.78163600000002,s0,,0.010111553701583453
5220,6500.0,2500.0,8500.0,71.162932,143.78163600000002,s0,,0.21707208396789635
5224,6500.0,2500.0,9000.0,71.162932,143.78163600000002,s0,,0.41696071138498203
5228,6500.0,2500.0,9500.0,71.162932,143.78163600000002,s0,,0.36601429006156283
5240,7000.0,2500.0,5500.0,71.525701,144.644505,s0,,0.4383590394406305
5244,7000.0,2500.0,6000.0,71.525701,144.644505,s0,,0.16514579143140018
5248,7000.0,2500.0,6500.0,71.525701,144.644505,s0,,0.7850625615958586
5252,7000.0,2500.0,7000.0,71.525701,144.644505,s0,,0.8587764081251904
5256,7000.0,2500.0,7500.0,71.525701,144.644505,s0,,0.09621634139961865
5260,7000.0,2500.0,8000.0,71.525701,144.644505,s0,,0.022529299350018794
5264,7000.0,2500.0,8500.0,71.525701,144.644505,s0,,0.3319309934480943
5268,7000.0,2500.0,9000.0,71.525701,144.644505,s0,,0.8224483886649699
5272,7000.0,2500.0,9500.0,71.525701,144.644505,s0,,0.8939199752262033
5284,7500.0,2500.0,5500.0,70.370847,141.849901,s0,,0.24113249264761194
5288,7500.0,2500.0,6000.0,70.370847,141.849901,s0,,0.9958422090655672
5292,7500.0,2500.0,6500.0,70.370847,141.849901,s0,,0.24867824205787004
5296,7500.0,2500.0,7000.0,70.370847,141.849901,s0,,0.9715435167612504
5300,7500.0,2500.0,7500.0,70.370847,141.849901,s0,,0.42616054118554836
5304,7500.0,2500.0,8000.0,70.370847,141.849901,s0,,0.19060049835213255
5308,7500.0,2500.0,8500.0,70.370847,141.849901,s0,,0.7804116355778856
5312,7500.0,2500.0,9000.0,70.370847,141.849901,s0,,0.8127346547635989
5316,7500.0,2500.0,9500.0,70.370847,141.849901,s0,,0.2634153821024007
5328,8000.0,2500.0,5500.0,67.479139,134.097943,s0,,0.14148496806949862
5332,8000.0,2500.0,6000.0,67.479139,134.097943,s0,,0.1334251901404796
5336,8000.0,2500.0,6500.0,67.479139,134.097943,s0,,0.517960803275387
5340,8000.0,2500.0,7000.0,67.479139,134.097943,s0,,0.42005548247135605
5344,8000.0,2500.0,7500.0,67.479139,134.097943,s0,,0.2200816035999008
5348,8000.0,2500.0,8000.0,67.479139,134.097943,s0,,0.8881746604221228
5352,8000.0,2500.0,8500.0,67.479139,134.097943,s0,,0.642682393857884
5356,8000.0,2500.0,9000.0,67.479139,134.097943,s0,,0.8444038357180395
5360,8000.0,2500.0,9500.0,67.479139,134.097943,s0,,0.991291453414094
5372,8500.0,2500.0,5500.0,64.030744,122.47788700000001,s0,,0.20402503428737007
5376,8500.0,2500.0,6000.0,64.030744,122.47788700000001,s0,,0.18229361512401598
5380,8500.0,2500.0,6500.0,64.030744,122.47788700000001,s0,,0.44632108852006036
5384,8500.0,2500.0,7000.0,64.030744,122.47788700000001,s0,,0.3945805924088781
5388,8500.0,2500.0,7500.0,64.030744,122.47788700000001,s0,,0.5321113420227934
5392,8500.0,2500.0,8000.0,64.030744,122.47788700000001,s0,,0.8724669352984309
5396,8500.0,2500.0,8500.0,64.030744,122.47788700000001,s0,,0.623276686423794
5400,8500.0,2500.0,9000.0,64.030744,122.47788700000001,s0,,0.42515569136619613
5404,8500.0,2500.0,9500.0,64.030744,122.47788700000001,s0,,0.24392732209751022
5416,9000.0,2500.0,5500.0,60.583216,102.419788,s0,,0.44826005009345815
5420,9000.0,2500.0,6000.0,60.583216,102.419788,s0,,0.6587511537849715
5424,9000.0,2500.0,6500.0,60.583216,102.419788,s0,,0.21990605225829696
5428,9000.0,2500.0,7000.0,60.583216,102.419788,s0,,0.03144492322332704
5432,9000.0,2500.0,7500.0,60.583216,102.419788,s0,,0.5766584646770428
5436,9000.0,2500.0,8000.0,60.583216,102.419788,s0,,0.3102066196313441
5440,9000.0,2500.0,8500.0,60.583216,102.419788,s0,,0.9086819946364205
5444,9000.0,2500.0,9000.0,60.583216,102.419788,s0,,0.5278560563740953
5448,9000.0,2500.0,9500.0,60.583216,102.419788,s0,,0.3233643436836513
5460,9500.0,2500.0,5500.0,60.401242,439.692305,s0,,0.6538264662705507
5464,9500.0,2500.0,6000.0,60.401242,439.692305,s0,,0.7961589702868541
5468,9500.0,2500.0,6500.0,60.401242,439.692305,s0,,0.3200153119828796
5472,9500.0,2500.0,7000.0,60.401242,439.692305,s0,,0.4979908953733979
5476,9500.0,2500.0,7500.0,60.401242,439.692305,s0,,0.2699279996107562
5480,9500.0,2500.0,8000.0,60.401242,439.692305,s0,,0.6702146499731542
5484,9500.0,2500.0,8500.0,60.401242,439.692305,s0,,0.5676719115524359
5488,9500.0,2500.0,9000.0,60.401242,439.692305,s0,,0.5217328074772681
5492,9500.0,2500.0,9500.0,60.401242,439.692305,s0,,0.9300264961646254
5592,500.0,3000.0,5500.0,69.965373,399.166448,s0,,0.5948831898178968
5596,500.0,3000.0,6000.0,69.965373,399.166448,s0,,0.13433155472706937
5600,500.0,3000.0,6500.0,69.965373,399.166448,s0,,0.4862877579429532
5604,500.0,3000.0,7000.0,69.965373,399.166448,s0,,0.8728079030117689
5608,500.0,3000.0,7500.0,69.965373,399.166448,s0,,0.005269268467555488
5612,500.0,3000.0,8000.0,69.965373,399.166448,s0,,0.23045621015609774
5616,500.0,3000.0,8500.0,69.965373,399.166448,s0,,0.42419205595618337
5620,500.0,3000.0,9000.0,69.965373,399.166448,s0,,0.7027293410039759
5624,500.0,3000.0,9500.0,69.965373,399.166448,s0,,0.007145686806169338
5636,1000.0,3000.0,5500.0,71.162932,396.218364,s0,,0.05312354090037963
5640,1000.0,3000.0,6000.0,71.162932,396.218364,s0,,0.07484164065615151
5644,1000.0,3000.0,6500.0,71.162932,396.218364,s0,,0.9536658104754911
5648,1000.0,3000.0,7000.0,71.162932,396.218364,s0,,0.3341337415348353
5652,1000.0,3000.0,7500.0,71.162932,396.218364,s0,,0.8847690817063802
5656,1000.0,3000.0,8000.0,71.162932,396.218364,s0,,0.9187275957954301
5660,1000.0,3000.0,8500.0,71.162932,396.218364,s0,,0.46975968780317867
5664,1000.0,3000.0,9000.0,71.162932,396.218364,s0,,0.7811658323107582
5668,1000.0,3000.0,9500.0,71.162932,396.218364,s0,,0.007418094492107508
5680,1500.0,3000.0,5500.0,71.151072,396.246797,s0,,0.7705117437344059
5684,1500.0,3000.0,6000.0,71.151072,396.246797,s0,,0.5084613660090792
5688,1500.0,3000.0,6500.0,71.151072,396.246797,s0,,0.22267273545247834
5692,1500.0,3000.0,7000.0,71.151072,396.246797,s0,,0.3424789478467828
5696,1500.0,3000.0,7500.0,71.151072,396.246797,s0,,0.9327074257536656
5700,1500.0,3000.0,8000.0,71.151072,396.246797,s0,,0.6485798727939375
5704,1500.0,3000.0,8500.0,71.151072,396.246797,s0,,0.6966057392107626
5708,1500.0,3000.0,9000.0,71.151072,396.246797,s0,,0.23846696234306997
5712,1500.0,3000.0,9500.0,71.151072,396.246797,s0,,0.19634051649035789
5724,2000.0,3000.0,5500.0,70.370847,398.150099,s0,,0.569490373668916
5728,2000.0,3000.0,6000.0,70.370847,398.150099,s0,,0.4583832713796966
5732,2000.0,3000.0,6500.0,70.370847,398.150099,s0,,0.772093282662216
5736,2000.0,3000.0,7000.0,70.370847,398.150099,s0,,0.38500370142351925
5740,2000.0,3000.0,7500.0,70.370847,398.150099,s0,,0.5758535518408381
5744,2000.0,3000.0,8000.0,70.370847,398.150099,s0,,0.6092096477256623
5748,2000.0,3000.0,8500.0,70.370847,398.150099,s0,,0.01088524740644714
5752,2000.0,3000.0,9000.0,70.370847,398.150099,s0,,0.6737910451602405
5756,2000.0,3000.0,9500.0,70.370847,398.150099,s0,,0.09386247487003374
5768,2500.0,3000.0,5500.0,67.479139,405.90205699999996,s0,,0.611648693851201
5772,2500.0,3000.0,6000.0,67.479139,405.90205699999996,s0,,0.8880233227556368
5776,2500.0,3000.0,6500.0,67.479139,405.90205699999996,s0,,0.27348750577905423
5780,2500.0,3000.0,7000.0,67.479139,405.90205699999996,s0,,0.06564677022837462
5784,2500.0,3000.0,7500.0,67.479139,405.90205699999996,s0,,0.5262602769039467
5788,2500.0,3000.0,8000.0,67.479139,405.90205699999996,s0,,0.3245825724576463
5792,2500.0,3000.0,8500.0,67.479139,405.90205699999996,s0,,0.5693359004838711
5796,2500.0,3000.0,9000.0,67.479139,405.90205699999996,s0,,0.10166639152877233
5800,2500.0,3000.0,9500.0,67.479139,405.90205699999996,s0,,0.9522578859784061
5812,3000.0,3000.0,5500.0,64.030744,417.522113,s0,,0.4989082892869715
5816,3000.0,3000.0,6000.0,64.030744,417.522113,s0,,0.11316532327500872
5820,3000.0,3000.0,6500.0,64.030744,417.522113,s0,,0.2380522144646886
5824,3000.0,3000.0,7000.0,64.030744,417.522113,s0,,0.0486267195077863
5828,3000.0,3000.0,7500.0,64.030744,417.522113,s0,,0.7988614055449578
5832,3000.0,3000.0,8000.0,64.030744,417.522113,s0,,0.09896605378604284
5836,3000.0,3000.0,8500.0,64.030744,417.522113,s0,,0.14825090414874453
5840,3000.0,3000.0,9000.0,64.030744,417.522113,s0,,0.6398047387220059
5844,3000.0,3000.0,9500.0,64.030744,417.522113,s0,,0.4718439565818132
5856,3500.0,3000.0,5500.0,64.030744,417.522113,s0,,0.2645532486087193
5860,3500.0,3000.0,6000.0,64.030744,417.522113,s0,,0.7127760400771295
5864,3500.0,3000.0,6500.0,64.030744,417.522113,s0,,0.5980484134180136
5868,3500.0,3000.0,7000.0,64.030744,417.522113,s0,,0.7965182523503815
5872,3500.0,3000.0,7500.0,64.030744,417.522113,s0,,0.4215077219030072
5876,3500.0,3000.0,8000.0,64.030744,417.522113,s0,,0.5523095996628377
5880,3500.0,3000.0,8500.0,64.030744,417.522113,s0,,0.19602458720030358
5884,3500.0,3000.0,9000.0,64.030744,417.522113,s0,,0.7638849877876477
5888,3500.0,3000.0,9500.0,64.030744,417.522113,s0,,0.41442618359342753
5900,4000.0,3000.0,5500.0,60.583216,437.580212,s0,,0.39038970890286917
5904,4000.0,3000.0,6000.0,60.583216,437.580212,s0,,0.7828916964043316
5908,4000.0,3000.0,6500.0,60.583216,437.580212,s0,,0.16000408818893297
5912,4000.0,3000.0,7000.0,60.583216,437.580212,s0,,0.8361500125027325
5916,4000.0,3000.0,7500.0,60.583216,437.580212,s0,,0.32742475345859845
5920,4000.0,3000.0,8000.0,60.583216,437.580212,s0,,0.0072724099226241234
5924,4000.0,3000.0,8500.0,60.583216,437.580212,s0,,0.9160671898994159
5928,4000.0,3000.0,9000.0,60.583216,437.580212,s0,,0.14676413664931376
5932,4000.0,3000.0,9500.0,60.583216,437.580212,s0,,0.5867039581589469
5944,4500.0,3000.0,5500.0,60.401194999999994,100.307098,s0,,0.9675667552517744
5948,4500.0,3000.0,6000.0,60.401194999999994,100.307098,s0,,0.4387059668777663
5952,4500.0,3000.0,6500.0,60.401194999999994,100.307098,s0,,0.5148784775629276
5956,4500.0,3000.0,7000.0,60.401194999999994,100.307098,s0,,0.7954391259294082
5960,4500.0,3000.0,7500.0,60.401194999999994,100.307098,s0,,0.38169648000992606
5964,4500.0,3000.0,8000.0,60.401194999999994,100.307098,s0,,0.1328749554160814
5968,4500.0,3000.0,8500.0,60.401194999999994,100.307098,s0,,0.12038626223384652
5972,4500.0,3000.0,9000.0,60.401194999999994,100.307098,s0,,0.4742350542845549
5976,4500.0,3000.0,9500.0,60.401194999999994,100.307098,s0,,0.3195892208535245
5988,5000.0,3000.0,5500.0,64.030744,122.47788700000001,s0,,0.9555908446652289
5992,5000.0,3000.0,6000.0,64.030744,122.47788700000001,s0,,0.2256657222540479
5996,5000.0,3000.0,6500.0,64.030744,122.47788700000001,s0,,0.8674986829169136
6000,5000.0,3000.0,7000.0,64.030744,122.47788700000001,s0,,0.25449012922200476
6004,5000.0,3000.0,7500.0,64.030744,122.47788700000001,s0,,0.016251907480092198
6008,5000.0,3000.0,8000.0,64.030744,122.47788700000001,s0,,0.07371162206944759
6012,5000.0,3000.0,8500.0,64.030744,122.47788700000001,s0,,0.3810005838611339
6016,5000.0,3000.0,9000.0,64.030744,122.47788700000001,s0,,0.21209549653716797
6020,5000.0,3000.0,9500.0,64.030744,122.47788700000001,s0,,0.8158389341428487
6032,5500.0,3000.0,5500.0,67.922044,135.37123799999998,s0,,0.9837101294328657
6036,5500.0,3000.0,6000.0,67.922044,135.37123799999998,s0,,0.8621197999880398
6040,5500.0,3000.0,6500.0,67.922044,135.37123799999998,s0,,0.43789677582175146
6044,5500.0,3000.0,7000.0,67.922044,135.37123799999998,s0,,0.9237076753038652
6048,5500.0,3000.0,7500.0,67.922044,135.37123799999998,s0,,0.8360765084658959
6052,5500.0,3000.0,8000.0,67.922044,135.37123799999998,s0,,0.1851852684891514
6056,5500.0,3000.0,8500.0,67.922044,135.37123799999998,s0,,0.669266276325567
6060,5500.0,3000.0,9000.0,67.922044,135.37123799999998,s0,,0.1391203453701344
6064,5500.0,3000.0,9500.0,67.922044,135.37123799999998,s0,,0.7566035163428385
6076,6000.0,3000.0,5500.0,69.965373,140.833552,s0,,0.16662271259452288
6080,6000.0,3000.0,6000.0,69.965373,140.833552,s0,,0.975777703853767
6084,6000.0,3000.0,6500.0,69.965373,140.833552,s0,,0.7580968662011426
6088,6000.0,3000.0,7000.0,69.965373,140.833552,s0,,0.9562848758144803
6092,6000.0,3000.0,7500.0,69.965373,140.833552,s0,,0.9101388281405584
6096,6000.0,3000.0,8000.0,69.965373,140.833552,s0,,0.6226801167579554
6100,6000.0,3000.0,8500.0,69.965373,140.833552,s0,,0.7023195659688017
6104,6000.0,3000.0,9000.0,69.965373,140.833552,s0,,0.3171578787368019
6108,6000.0,3000.0,9500.0,69.965373,140.833552,s0,,0.0749975709534425
6120,6500.0,3000.0,5500.0,71.162932,143.78163600000002,s0,,0.9456007576630872
6124,6500.0,3000.0,6000.0,71.162932,143.78163600000002,s0,,0.9311163959026011
6128,6500.0,3000.0,6500.0,71.162932,143.78163600000002,s0,,0.3672841297944013
6132,6500.0,3000.0,7000.0,71.162932,143.78163600000002,s0,,0.05457887604006495
6136,6500.0,3000.0,7500.0,71.162932,143.78163600000002,s0,,0.9298639232695867
6140,6500.0,3000.0,8000.0,71.162932,143.78163600000002,s0,,0.19361124234918403
6144,6500.0,3000.0,8500.0,71.162932,143.78163600000002,s0,,0.012660296027945384
6148,6500.0,3000.0,9000.0,71.162932,143.78163600000002,s0,,0.8911933793671524
6152,6500.0,3000.0,9500.0,71.162932,143.78163600000002,s0,,0.05622785070151348
6164,7000.0,3000.0,5500.0,71.525701,144.644505,s0,,0.9418422767978853
6168,7000.0,3000.0,6000.0,71.525701,144.644505,s0,,0.08816412305722099
6172,7000.0,3000.0,6500.0,71.525701,144.644505,s0,,0.22912433871875015
6176,7000.0,3000.0,7000.0,71.525701,144.644505,s0,,0.5348450447216079
6180,7000.0,3000.0,7500.0,71.525701,144.644505,s0,,0.9478635696497323
6184,7000.0,3000.0,8000.0,71.525701,144.644505,s0,,0.942522095497328
6188,7000.0,3000.0,8500.0,71.525701,144.644505,s0,,0.3666077421566548
6192,7000.0,3000.0,9000.0,71.525701,144.644505,s0,,0.5062391547701134
6196,7000.0,3000.0,9500.0,71.525701,144.644505,s0,,0.31844611326087935
6208,7500.0,3000.0,5500.0,70.370847,141.849901,s0,,0.07981864490806856
6212,7500.0,3000.0,6000.0,70.370847,141.849901,s0,,0.29208344087203364
6216,7500.0,3000.0,6500.0,70.370847,141.849901,s0,,0.7731846397694715
6220,7500.0,3000.0,7000.0,70.370847,141.849901,s0,,0.43528016558393634
6224,7500.0,3000.0,7500.0,70.370847,141.849901,s0,,0.625699767209866
6228,7500.0,3000.0,8000.0,70.370847,141.849901,s0,,0.48754972069773284
6232,7500.0,3000.0,8500.0,70.370847,141.849901,s0,,0.12181096486689114
6236,7500.0,3000.0,9000.0,70.370847,141.849901,s0,,0.9190657811090103
6240,7500.0,3000.0,9500.0,70.370847,141.849901,s0,,0.4721126660775429
6252,8000.0,3000.0,5500.0,67.479139,134.097943,s0,,0.7487126452492671
6256,8000.0,3000.0,6000.0,67.479139,134.097943,s0,,0.3417491728827676
6260,8000.0,3000.0,6500.0,67.479139,134.097943,s0,,0.17030015366377604
6264,8000.0,3000.0,7000.0,67.479139,134.097943,s0,,0.5805183127083148
6268,8000.0,3000.0,7500.0,67.479139,134.097943,s0,,0.6568984985753823
6272,8000.0,3000.0,8000.0,67.479139,134.097943,s0,,0.9082832281773695
6276,8000.0,3000.0,8500.0,67.479139,134.097943,s0,,0.22312466692323896
6280,8000.0,3000.0,9000.0,67.479139,134.097943,s0,,0.4307825662888787
6284,8000.0,3000.0,9500.0,67.479139,134.097943,s0,,0.8507175510502298
6296,8500.0,3000.0,5500.0,64.030744,122.47788700000001,s0,,0.4734025457339982
6300,8500.0,3000.0,6000.0,64.030744,122.47788700000001,s0,,0.42006659444629424
6304,8500.0,3000.0,6500.0,64.030744,122.47788700000001,s0,,0.8901293442562662
6308,8500.0,3000.0,7000.0,64.030744,122.47788700000001,s0,,0.5869891789546389
6312,8500.0,3000.0,7500.0,64.030744,122.47788700000001,s0,,0.810104831295608
